date,country,order_number,SKU,model,original text,summary,is_complaint,categories
2025-01-01 00:00:00,UK,026-6036927-8051550,AU-PJ-AD001S-GBWH0,AD001S,This projector is great and good value for money however there is a black smudge on the projection (not the screen - I have checked) and I°Øm unable to remove it. I have followed all the instructions to the letter and used the special cleaning swabs but it is still there. Amazon said they would issue a refund when I return it but my daughter will be disappointed as it was a Christmas present.,Customer reports a persistent black smudge on the projector's projection despite following cleaning instructions and using special swabs. The product is to be returned for a refund.,TRUE,['Other Hardware Issue']
2025-01-03 00:00:00,UK,205-5892192-8994760,AU-PJ-AD001S-GBWH0,AD001S,My projector is flickering a white light,Projector is flickering with a white light.,TRUE,"['Display Issue', 'Other Hardware Issue']"
2025-01-03 00:00:00,US,111-5828473-3713032,AU-PJ-AD001S-USWH0,AD001S,"Name: Shannel Askew. Email: slavonne143@gmail.com. Turns on, hears fan running but there is no light coming through the lens.","Device powers on with fan noise, but no light is emitted from the lens.",TRUE,['Other Hardware Issue']
2025-01-06 00:00:00,UK,204-2884009-9753137,AU-PJ-AD001S-GBWH0,AD001S,I ordered Aurzen Eazze D1 smart projector from Amazon UK in Aug'24. The projector has started giving multiple black spots around middle part of the screen while projecting on white screen. I have purchased 3 yrs warranty for the device... Please help with?this replacement.,The customer reports that their Aurzen Eazze D1 smart projector is showing multiple black spots in the middle of the screen and is requesting a replacement under warranty.,TRUE,"['Display Issue', 'Other Hardware Issue']"
2025-01-06 00:00:00,US,114-1156410-0759468,AU-PJ-AD001S-USWH0,AD001S,"I°Øve recently bought one of your projectors from Amazon and can°Øt seem to get the screen mirror to work. I°Øve followed every direction and have even reset the projector to default in hopes of getting it to work. I°Øm not trying to screen mirror any copyrighted content either. I don°Øt know why it is working, especially since I°Øve screen mirrored on other devices before. The screen mirror will say it is connected on my phone or tablet, but the screen on the projector will not change. For reference I°Øm on iPhone and iPad so I have an iOS device and downloaded the iOS screen share.?",Customer is unable to get the screen mirror feature to work on their projector despite following all directions and resetting the device.,TRUE,"['Connectivity Issue', 'Software Issue']"
2025-01-03 00:00:00,CA,702-0884961-8245026,AU-PJ-AD001S-CAWH0,AD001S,"I purchased an Aurzen projector 5 months ago on Amazon.? We used it several times in the summer without any issue.? However, I recently tried to use it again?and it now only projects static colours/lines (see attached photo).? Unfortunately this is now totally un-usable. Please let me know how I can get a replacement or refund.","The Aurzen projector, which worked fine initially, now projects only static colors and lines, making it unusable. The customer requests a replacement or refund.",TRUE,"['Display Issue', 'Other Hardware Issue']"
2025-01-03 00:00:00,UK,204-3470563-2695555,AU-PJ-AD001S-GBWH0,AD001S,"Hello, I have recently purchased the Eazze D1 projector.?
I am having a problem with the automatic screen detection. It fails to line up with the screen and I have to keep trying many times before it eventually works. The keystone grid is at an angle when it appears on the screen and then it shows a message to say it has failed.
I have done a factory reset but it has not helped.
Is this a fault or is there something else I could try?
Kind regards.?","The user is experiencing issues with the projector's automatic screen detection and keystone adjustment, including misalignment and failure messages despite performing a factory reset.",TRUE,"['Software Issue', 'Other Hardware Issue']"
2025-01-06 00:00:00,UK,205-4262025-8971564,AU-PJ-AD001S-GBWH0,AD001S,Please provide confirmation on how noisy it is supposed to be. The projector is really loud and I can hear it  over the sound when at 15. The sound quality is amazing but the fan is really noisy!,"The user finds the projector's fan noise excessively loud, overpowering the sound at volume 15, despite good sound quality.",TRUE,"['Sound Issue', 'Other Hardware Issue']"
2025-01-01 00:00:00,US,112-6233567-0227455,AU-PJ-AD001S-USWH0,AD001S,"Name: Natasha Email: nrcornell@yahoo.com. Two issues: 1. The ceiling mount she ordered did not come with any screws, only the pole and sees no way to attach it to the wall. Order # for ceiling mount: 112-6233567-0227455. 2. When putting in her password, it says ""failed to connect"". Would like to receive a video if possible, on how to install the ceiling mount.","Customer reports that the ceiling mount arrived without screws, making installation impossible, and is experiencing a connection error when entering the password. Requests installation video for the ceiling mount.",TRUE,"['Accessory Issue', 'Connectivity Issue']"
2025-01-06 00:00:00,UK,204-1493564-4640337,AU-PJ-AD001S-GBWH0,AD001S,Hi good morning. I spoke with Amazon direct last week and they told me they couldn°Øt do anything to help regarding the remote control for the projector. I asked if they could send a remote or if they could refund me some money to buy a new remote which they says they couldn°Øt do either. I asked if they could speak to the seller and they says they couldn°Øt,Customer is unable to get assistance or a refund for a remote control issue with their projector from Amazon or the seller.,TRUE,"['Accessory Issue', 'Other Issue']"
2025-01-03 00:00:00,UK,206-9489006-6884315,AU-PJ-AD001S-GBWH0,AD001S,Hi thanks for message I bought the projector for Xmas gift as we were away we have just set up and it's a big hit however there seems to be a defect on the lense and it's driving me mad please advise if this can be removed with sending back or if the product needs to be returned and replaced with a new one,"The customer found a defect on the projector lens and is asking if it can be fixed without returning, or if the product needs to be replaced.",TRUE,['Other Hardware Issue']
2025-01-02 00:00:00,US,111-1761490-8783425,AU-PJ-AD001S-USWH0,AD001S,"I purchased the Aurzen EAZZE D1 Smart projector from Amazon on September 19, 2024. It worked fine the couple of times that I used it and I put the projector back in the box.?
I liked the fact that it connected easily and that it had all the apps that I like to use.?
I decided to use it again in December and it worked fine at first, but now it won't stay on longer than 10 seconds. I thought maybe it was the power cord. I also tried to plug it into different outlets in my house. Still no solution.?
Also, it would focus automatically when you turn it on, but when you turn it on it has to be focused manually. Blurry picture!! Now it won't stay on at all.
What are my options as far as resolving this issue?","The projector initially worked well but now shuts off within 10 seconds, won't stay on, and the automatic focus feature no longer functions, resulting in a blurry picture.",TRUE,"['On/Off Issue', 'Other Hardware Issue', 'Display Issue']"
2025-01-02 00:00:00,US,112-1429599-8326610,AU-PJ-AD001S-USWH0,AD001S,"Recently I encountered a difficulty using the EAZZE D1 smart projector.?
It will turn on, but will begin to flicker and shut down within seconds. Please let me know what could be the problem regarding this issue.?",The EAZZE D1 smart projector turns on but flickers and shuts down within seconds.,TRUE,"['On/Off Issue', 'Other Hardware Issue']"
2025-01-01 00:00:00,US,112-7732133-3777056,AU-PJ-AD001S-USWH0,AD001S,Hi I bought your Aurzen Projector 6 months ago. Today my projector stopped working and the LED bulb in it just blinks and the projector then turns off. I'm just wondering if this is covered under warranty and how do I send it in.?,Customer's Aurzen Projector stopped working with LED bulb blinking and wants to know about warranty coverage and return process.,TRUE,['Other Hardware Issue']
2025-01-02 00:00:00,US,111-6153299-5393038,AU-PJ-AD001S-USWH0,AD001S,"My projector turns on, but won't display anything. Is there a reset??",The projector powers on but does not display any image; user inquires about a reset option.,TRUE,"['Display Issue', 'Other Hardware Issue']"
2025-01-02 00:00:00,US,114-2412068-4735457,AU-PJ-AD001S-USWH0,AD001S,"I purchase this for couple weeks now everything was working good and today I turned it on and it blurry can°Øt even see anything than to talk of resetting it
Sent from my iPhone",Device screen has become blurry and unreadable after a few weeks of use.,TRUE,['Display Issue']
2025-01-01 00:00:00,US,112-5633067-5923403,AU-PJ-AD001S-USWH0,AD001S,I bought this projector this past summer but the remote seems to have broken. Is there any way to get a replacement?remote?,The remote control for the projector is broken and the user is requesting a replacement.,TRUE,['Accessory Issue']
2025-01-02 00:00:00,US,113-7478495-3174616,AU-PJ-AD001S-USWH0,AD001S,Hello I bought my projector from Amazon order#113-7478495-3174616 it was functioning fine but recently started blinking and won't turn on can I get support or a replacement?,"The projector, previously functioning well, has started blinking and now won't turn on. The customer is requesting support or a replacement.",TRUE,"['On/Off Issue', 'Other Hardware Issue']"
2025-01-03 00:00:00,US,111-9832103-2258648,AU-PJ-AD001P-USDG0,AD001P,"Name: Faith. Email: faith.kelty@yahoo.com. Downloaded Hulu and Disney plus. When selecting either one, she gets a blank page and cannot sign in. OTA version update: V1.0.1. Projector shows it is up to date.",User is unable to sign in to Hulu and Disney Plus apps as they show a blank page despite the projector being updated to the latest version.,TRUE,['Software Issue']
2025-01-03 00:00:00,UK,205-4766599-4692301,AU-PJ-AD001S-GBWH0,AD001S,"Hi, we have just set this up as it was a Christmas present, but unfortunately there is a black mark on the left hand side of the screen and we have tried cleaning it but it°Øs not going. We think there may be a problem with the bulb, are you able to help? Many thanks, Ellie","Customer received a product with a black mark on the screen that does not go away after cleaning, suspecting a bulb issue.",TRUE,"['Display Issue', 'Other Hardware Issue']"
2025-01-03 00:00:00,US,112-3039461-8065838,AU-PJ-AD001S-USWH0,AD001S,Please please do not buy I had to exchange this item from day one then received a new overnight ( Thanks Amazon ) and it worked for a few hours then turned itself off and never came back on. I unplugged it and waited about 15 minutes or so plugged it back in nothing. I°Øm done I°Øll be searching for a different brand.,Customer had to exchange the item immediately; the replacement worked only for a few hours before turning off and not turning back on.,TRUE,"['On/Off Issue', 'Other Hardware Issue']"
2025-01-03 00:00:00,UK,204-8965506-8653962,AU-PJ-AD001S-GBWH0,AD001S,Quality is not as good as seen on reviews,The product quality does not meet the expectations set by reviews.,TRUE,['Other Issue']
2025-01-03 00:00:00,UK,026-7891603-8332347,AU-PJ-AD001S-GBWH0,AD001S,"""This is nothing like the enhanced images that it's advertised on Amazon. It's advertised as 200"""" but even at 100"""" you have to have the projector really far away from the wall/screen and then it's so cloudy you can barely make out a picture. And if you want to watch anything then you need to have the lights completely off in the room so your sat in tbe dark. Don't even bother even attempting to watch it in the day, you won't get a picture.
It will be 'ok' to watch a movie at night in bed with the light off.
I've played around with all of the picture settings whilst watching various different movies and channels, I've tried painting the wall in white gloss, then tried black, then went with matt white with low sheen, and the photos that I've uploaded on here as the best the projector picture quality gets.
This is not a 200"""" projector, it's more like a 60"""" projector if you want to watch it in the dark and it's certainly not HD 4K.
I'm going to put this one in the bedroom and just buy","The projector does not meet advertised specifications, producing a low-quality, cloudy picture that requires a very dark room to view and does not achieve the claimed 200"" size or 4K resolution.",TRUE,"['Specification Mismatch', 'Display Issue']"
2025-01-02 00:00:00,US,111-1347741-2205030,AU-PJ-AD001S-USWH0,AD001S,"As shown in the video, we have been unable to log back into disney for over a month now. Hulu works and never logged me out. Netflix and Youtube are currently logged in but will log me out like disney. Unlike disney, it takes a couple of days for me to be able to log back in but I can see it unlike disney where it°Øs completely blank.?","User is unable to log back into Disney+ for over a month, while other streaming services have intermittent login issues or work fine.",TRUE,"['Connectivity Issue', 'Software Issue']"
2025-01-02 00:00:00,CA,701-1225126-0925044,AU-PJ-AD001S-CAWH0,AD001S,"I had it for three months, worked perfectly for two months and then just out of nowhere the lamp started to flicker and stopped working",The lamp started to flicker and stopped working after two months of perfect use.,TRUE,['Other Hardware Issue']
2025-01-02 00:00:00,UK,204-0002008-9016324,AU-PJ-AD001S-GBWH0,AD001S,"Hi, I tried screen mirroring / screen sharing from an iphone but the connection is very glitchy & doesn't last.  How can I improve this? Thanks",User is experiencing a glitchy and unstable screen mirroring connection from an iPhone.,TRUE,['Connectivity Issue']
2025-01-01 00:00:00,US,113-0246446-5786636,AU-PJ-AD001S-USWH0,AD001S,"Thank u for the information. I'm still waiting for the item to be delivered. Saw an Amazon truck in my area, but never stopped to deliver. Any help in locating item is appreciated.",Customer is awaiting delivery and is concerned because the delivery truck passed by without stopping.,TRUE,['Shipping Issue']
2025-01-01 00:00:00,US,114-7385657-3807412,AU-PJ-AD001P-USDG0,AD001P,Name: Antohny Email: tttcherry@gmail.com. Projector no longer working. Gets audio but no visual. No light through the lens. Issue began about 2 weeks ago.,Projector is not displaying any visuals despite audio working; no light through the lens.,TRUE,"['Display Issue', 'Other Hardware Issue']"
